Month,Scheduled Operator,Country to/from,Passengers In,Freight In,Mail In,Passengers Out,Freight Out,Mail Out,Year
01/04/2009,Etihad Airways,United Arab Emirates,12517,459.456,61.761,18147,553.667,19.74,2010
01/04/2009,Eva Air,Taiwan,2721,92.021,5.395,2560,26.762,1.051,2010
01/04/2009,Federal Express Corporation,China,,,,,187.771,0,2010
01/04/2009,Federal Express Corporation,USA,,694.526,11.95,,,,2010
01/04/2009,Garuda Indonesia,Indonesia,15468,208.975,13.426,16375,128.556,0.014,2010
01/04/2009,Hawaiian Airlines,USA,1718,1.981,2.379,2041,29.848,0.452,2010
01/04/2009,JALways,Japan,10238,170.89,82.076,10043,350.903,1.352,2010
01/04/2009,Jetstar,Indonesia,12742,174.278,0,13788,17.397,0.391,2010
01/04/2009,Jetstar,Japan,17838,205.922,8.05,16182,243.891,10.042,2010
01/04/2009,Jetstar,New Zealand,15917,27.026,0,16148,28.273,0,2010
01/04/2009,Jetstar,Singapore,10701,27.882,0,10737,6.604,11.382,2010
01/04/2009,Jetstar,Thailand,5819,131.998,0,6254,129.903,1.591,2010
01/04/2009,Jetstar,USA,2954,25.871,1.952,3352,61.94,0.771,2010
01/04/2009,Jetstar,Vietnam,1539,10.382,0,1733,0.525,0,2010
01/04/2009,Korean Air,Korea,9573,705.644,104.117,11196,392.984,3.242,2010
01/04/2009,LAN Airlines,Chile,2809,215.007,1.736,2939,86.709,3.216,2010
01/04/2009,LAN Airlines,New Zealand,3143,9.041,0,3191,43.05,0.002,2010
01/04/2009,Malaysia Airlines,Indonesia,,,,0,0,0,2010
01/04/2009,Malaysia Airlines,Malaysia,35721,2073.837,11.96,38156,1213.747,0,2010
01/04/2009,Our Airline,Nauru,177,0,0,213,10.77,0,2010
01/04/2009,Our Airline,Solomon Islands,531,0,0,547,0,0,2010
01/04/2009,OzJet,Indonesia,776,0,0,778,0,0,2010
01/04/2009,Pacific Air Express,Solomon Islands,,5.129,0,,44.986,0,2010
01/04/2009,Philippine Airlines,Philippines,6958,92.169,5.198,5913,86.873,0,2010
01/04/2009,Qantas Airways,Argentina,3045,36.811,0,3068,24.378,0.697,2010
01/04/2009,Qantas Airways,China,5898,623.636,41.621,6364,225.334,3.909,2010
01/04/2009,Qantas Airways,Germany,3377,115.908,4.309,4213,15.954,44.663,2010
01/04/2009,Qantas Airways,Hong Kong (SAR),24692,1234.221,10.642,24742,422.287,54.008,2010
01/04/2009,Qantas Airways,India,2254,66.72,0,1999,19.093,4.765,2010
01/04/2009,Qantas Airways,Indonesia,3655,66.811,0.001,3268,298.138,2.858,2010
01/04/2009,Qantas Airways,Japan,8296,127.551,63.407,8523,184.574,67.53,2010
01/04/2009,Qantas Airways,New Caledonia,2102,1.73,0.272,2004,12.087,3.003,2010
01/04/2009,Qantas Airways,New Zealand,54749,1335.578,0,53222,1415.85,161.928,2010
01/04/2009,Qantas Airways,Philippines,3383,22.19,4.324,3296,52.651,1.991,2010
01/04/2009,Qantas Airways,Singapore,39385,1489.658,53.854,39840,1802.736,128.885,2010
01/04/2009,Qantas Airways,South Africa,7204,80.014,4.209,7367,62.931,9.249,2010
01/04/2009,Qantas Airways,Thailand,3455,66.415,0.352,3659,233.845,12.327,2010
01/04/2009,Qantas Airways,UK,15722,357.114,46.611,18291,91.198,111.376,2010
01/04/2009,Qantas Airways,USA,39826,1570.293,187.805,46506,382.351,151.128,2010
01/04/2009,Royal Brunei Airlines,Brunei,5124,53.908,0.067,5215,96.289,0,2010
01/04/2009,Royal Brunei Airlines,New Zealand,1273,39.49,0,960,46.549,0,2010
01/04/2009,Singapore Airlines,New Zealand,,128.691,0,,294.359,0,2010
01/04/2009,Singapore Airlines,Singapore,87645,3692.771,86.946,99608,4435.877,0.792,2010
01/04/2009,Solomon Airlines,Solomon Islands,265,5.865,0,274,3.269,0,2010
01/04/2009,South African Airways,South Africa,5291,22.888,3.586,5085,105.096,1.425,2010
01/04/2009,Tasman Cargo Airlines,New Zealand,,286.127,0,,252.232,0,2010
01/04/2009,Thai Airways International,Thailand,38691,1473.343,143.671,36499,2219.712,4.682,2010
01/04/2009,Tiger Airways,Singapore,4122,0,0,4553,0,0,2010
01/04/2009,United Airlines,USA,15806,89.996,64.524,19307,429.418,1.467,2010
01/04/2009,United Parcel Service,Singapore,,,,,72.531,0,2010
01/04/2009,United Parcel Service,USA,,924.006,0,,,,2010
01/04/2009,V Australia,USA,7544,186.143,0,9047,44.751,0,2010
01/04/2009,Vietnam Airlines,Vietnam,8656,159.458,0,6465,157.752,0,2010
01/04/2009,Virgin Atlantic Airways,Hong Kong (SAR),4559,503.267,0,4364,211.984,0,2010
01/04/2009,Virgin Atlantic Airways,UK,1800,21.325,0,2732,51.865,0,2010
01/04/2009,Virgin Australia,Fiji,7895,4.691,0,8078,26.097,0,2010
01/04/2009,Virgin Australia,Indonesia,7172,0,0,7770,0,0,2010
01/04/2009,Virgin Australia,New Zealand,36454,53.596,0,35154,29.499,0,2010
01/04/2009,Virgin Australia,Papua New Guinea,1442,0,0,1550,4.588,0,2010
01/04/2009,Virgin Australia,Solomon Islands,863,0,0,913,3.028,0,2010
01/04/2009,Virgin Australia,Tonga,911,0.655,0,924,0.949,0,2010
01/04/2009,Virgin Australia,Vanuatu,2509,3.9,0,2513,5.846,0,2010
01/04/2009,Virgin Samoa,Western Samoa,1355,0.318,0,1392,1.219,0,2010
01/05/2009,Aerolineas Argentinas,Argentina,1275,5.821,0.8,972,19.01,0,2010
01/05/2009,Aerolineas Argentinas,New Zealand,1053,8.549,0,1151,51.795,0,2010
01/05/2009,Air Austral,France,16,0,0,34,0,0,2010
01/05/2009,Air Austral,Reunion,481,0.027,0,593,4.737,0,2010
01/05/2009,Air Caledonie,New Caledonia,4032,1.817,0.351,2970,76.678,0.883,2010
01/05/2009,Air Canada,Canada,4422,240.876,0,6372,135.141,0.023,2010
01/05/2009,Air China,China,7116,281.606,21.473,7076,102.78,6.21,2010
01/05/2009,Air Mauritius,Mauritius,897,33.535,0.132,1020,37.078,0,2010
01/05/2009,Air New Zealand,New Zealand,78054,1393.863,258.729,75511,1403.473,2.005,2010
01/05/2009,Air Niugini,Papua New Guinea,7117,98.295,1.382,7085,230.382,11.25,2010
01/05/2009,Air Pacific,Fiji,11465,312.528,1.876,10489,297.827,10.874,2010
01/05/2009,Air Vanuatu,Vanuatu,3419,25.839,0,3534,47.192,0,2010
01/05/2009,AirAsia X,Malaysia,19929,149.809,0,19759,27.272,0,2010
01/05/2009,Airlines PNG,Papua New Guinea,371,1.998,0.02,333,4.53,0.021,2010
01/05/2009,Asiana Airlines,Korea,5171,172.299,36.804,5779,101.591,0,2010
01/05/2009,British Airways,Singapore,1568,176.611,0,2359,206.265,0,2010
01/05/2009,British Airways,Thailand,2974,74.403,0,3083,24.388,0,2010
01/05/2009,British Airways,UK,5561,279.404,61.86,9595,130.281,0,2010
01/05/2009,Cargolux Airlines Intl,Luxembourg,,153.084,0,,0,0,2010
01/05/2009,Cargolux Airlines Intl,New Zealand,,,,,74.634,0,2010
01/05/2009,Cargolux Airlines Intl,Singapore,,51.638,0,,,,2010
01/05/2009,Cargolux Airlines Intl,USA,,,,,81.277,0,2010
01/05/2009,Cathay Pacific Airways,Hong Kong (SAR),45892,3033.312,164.575,51625,2397.003,21.165,2010
01/05/2009,China Airlines,Taiwan,8810,168.768,46.409,9717,46.315,0.454,2010
01/05/2009,China Eastern Airlines,China,4002,98.497,11.735,4785,93.371,4.023,2010
01/05/2009,China Southern Airlines,China,5362,310.522,15.667,4782,6.331,6.527,2010
01/05/2009,Continental Micronesia,Guam,1055,0.595,0.003,1208,1.168,0.003,2010
01/05/2009,Emirates,New Zealand,20282,884.005,0,14335,899.645,0.36,2010
01/05/2009,Emirates,Singapore,5867,61.483,28.786,5360,303.185,0,2010
01/05/2009,Emirates,Thailand,1561,3.272,0,1609,0.544,0,2010
01/05/2009,Emirates,United Arab Emirates,35185,1136.1,122.637,57555,1675.641,0.262,2010
01/05/2009,Etihad Airways,Singapore,403,55.461,0,348,126.705,0.004,2010
01/05/2009,Etihad Airways,United Arab Emirates,11898,787.302,66.446,20044,616.201,19.608,2010
01/05/2009,Eva Air,Taiwan,2271,89.464,4.744,2330,31.309,1.039,2010
01/05/2009,Federal Express Corporation,China,,,,,165.285,0,2010
01/05/2009,Federal Express Corporation,USA,,770.088,20.316,,,,2010
01/05/2009,Garuda Indonesia,Indonesia,14842,226.907,13.114,16740,97.638,0.015,2010
01/05/2009,Hawaiian Airlines,USA,1871,1.059,1.814,1802,32.552,0,2010
01/05/2009,JALways,Japan,8577,217.956,104.898,8885,408.683,1.167,2010
01/05/2009,Jetstar,Indonesia,14881,143.19,0,17005,30.934,0.346,2010
01/05/2009,Jetstar,Japan,14603,223.514,12.537,17030,223.637,13.609,2010
01/05/2009,Jetstar,New Zealand,24053,31.406,0,23739,35.816,0,2010
01/05/2009,Jetstar,Singapore,11809,26.145,0,11739,10.448,11.721,2010
01/05/2009,Jetstar,Thailand,5583,171.071,0.092,6034,40.863,1.272,2010
01/05/2009,Jetstar,USA,3990,31.186,2.086,4014,53.439,1.452,2010
01/05/2009,Jetstar,Vietnam,2019,11.771,0,2203,6.546,0,2010
01/05/2009,Korean Air,Korea,8475,571.7,101.781,10423,377.051,2.612,2010
01/05/2009,LAN Airlines,Chile,2574,235.205,0.97,2628,105.604,3.89,2010
01/05/2009,LAN Airlines,New Zealand,1701,5.808,0,2184,26.489,0,2010
01/05/2009,Malaysia Airlines,Indonesia,,,,0,0,0,2010
01/05/2009,Malaysia Airlines,Malaysia,30953,2103.359,13.933,35031,1387.892,0.008,2010
01/05/2009,Our Airline,Nauru,259,0.452,0,263,10.897,0,2010
01/05/2009,Our Airline,Solomon Islands,565,0,0,569,0,0,2010
01/05/2009,OzJet,Indonesia,,0,0,,0,0,2010
01/05/2009,Pacific Air Express,Solomon Islands,,2.343,0,,32.606,0,2010
01/05/2009,Philippine Airlines,Philippines,5575,130.386,2.832,5359,75.925,0,2010
01/05/2009,Qantas Airways,Argentina,2665,35.877,0,2499,19.946,1.028,2010
01/05/2009,Qantas Airways,China,4501,507.938,50.21,4217,171.146,4.804,2010
01/05/2009,Qantas Airways,Germany,2535,131.264,3.438,3902,32.331,48.894,2010
01/05/2009,Qantas Airways,Hong Kong (SAR),19963,1277.088,12.736,20985,438.993,60.896,2010
01/05/2009,Qantas Airways,India,2637,58.946,0,2546,22.084,4.411,2010
01/05/2009,Qantas Airways,Indonesia,3290,52.574,0,3617,131.221,3.739,2010
01/05/2009,Qantas Airways,Japan,5425,167.477,70.439,6738,264.857,54.86,2010
01/05/2009,Qantas Airways,New Caledonia,2577,1.055,0.19,2230,20.294,2.802,2010
01/05/2009,Qantas Airways,New Zealand,41744,1147.401,0,40487,1340.485,183.829,2010
01/05/2009,Qantas Airways,Philippines,3467,25.735,4.95,3122,51.74,1.841,2010
01/05/2009,Qantas Airways,Singapore,33405,1626.459,60.341,38751,1619.555,146.47,2010
01/05/2009,Qantas Airways,South Africa,6610,133.435,4.674,6480,56.021,10.671,2010
01/05/2009,Qantas Airways,Thailand,3146,95.174,0.329,3424,95.161,14.68,2010
01/05/2009,Qantas Airways,UK,15103,396.722,52.753,20481,130.2,120.935,2010
01/05/2009,Qantas Airways,USA,43404,1826.716,199.266,46802,496.54,170.724,2010
01/05/2009,Qantas Airways,Vietnam,,,,,2.832,0,2010
01/05/2009,Royal Brunei Airlines,Brunei,3627,45.539,0.108,3471,80.453,0,2010
01/05/2009,Royal Brunei Airlines,New Zealand,487,57.054,0,391,72.621,0,2010
01/05/2009,Singapore Airlines,New Zealand,,104.664,0,,276.069,0,2010
01/05/2009,Singapore Airlines,Singapore,72690,4075.553,121.459,83408,4034.772,1.115,2010
01/05/2009,Solomon Airlines,Solomon Islands,423,12.454,0,426,4.717,0,2010
01/05/2009,South African Airways,South Africa,4024,31.848,3.547,4497,104.774,2.822,2010
01/05/2009,Tasman Cargo Airlines,New Zealand,,198.591,0,,221.651,0,2010
01/05/2009,Thai Airways International,Thailand,32073,1653.266,98.745,33841,1498.305,4.496,2010
01/05/2009,Tiger Airways,Singapore,4412,0,0,4733,0,0,2010
01/05/2009,United Airlines,USA,15636,111.703,68.418,17784,362.142,2.131,2010
01/05/2009,United Parcel Service,Singapore,,,,,82.253,0,2010
01/05/2009,United Parcel Service,USA,,1222.489,0,,,,2010
01/05/2009,V Australia,USA,8151,330.545,0,8998,89.98,0,2010
01/05/2009,Vietnam Airlines,Vietnam,5912,236.641,0,5542,38.972,0,2010
01/05/2009,Virgin Atlantic Airways,Hong Kong (SAR),2536,502.214,0,3233,144.557,0,2010
01/05/2009,Virgin Atlantic Airways,UK,1465,28.269,0,2541,28.016,0,2010
01/05/2009,Virgin Australia,Fiji,7908,8.427,0,8154,25.864,0,2010
01/05/2009,Virgin Australia,Indonesia,7848,0,0,8417,0,0,2010
01/05/2009,Virgin Australia,New Zealand,28403,64.848,0,27172,32.772,0,2010
01/05/2009,Virgin Australia,Papua New Guinea,1046,0,0,1096,6.374,0,2010
01/05/2009,Virgin Australia,Solomon Islands,739,0,0,731,6.252,0,2010
01/05/2009,Virgin Australia,Tonga,774,0.896,0,868,5.276,0,2010
01/05/2009,Virgin Australia,Vanuatu,2157,16.018,0,2172,9.815,0,2010
01/05/2009,Virgin Samoa,Western Samoa,1451,0.271,0,1618,1.173,0,2010
01/06/2009,Aerolineas Argentinas,Argentina,1007,3.01,1,1090,11.706,0,2010
01/06/2009,Aerolineas Argentinas,New Zealand,727,27.814,0,867,24.262,0,2010
01/06/2009,Air Austral,France,31,0,0,152,1.259,0,2010
01/06/2009,Air Austral,Reunion,522,0.717,0,597,2.859,0,2010
01/06/2009,Air Caledonie,New Caledonia,2363,3.048,0.349,3345,66.411,1.115,2010
01/06/2009,Air Canada,Canada,5334,262.508,0.004,5805,142.626,0.024,2010
01/06/2009,Air Canada,USA,216,7.881,0,,,,2010
01/06/2009,Air China,China,7593,329.484,24.522,8938,108.001,5.608,2010
01/06/2009,Air Mauritius,Mauritius,1130,22.574,0.02,803,45.654,0,2010
01/06/2009,Air New Zealand,Cook Islands,20,0,0,43,0,0,2010
01/06/2009,Air New Zealand,New Zealand,72083,1376.257,266.845,73417,1465.463,1.821,2010
01/06/2009,Air Niugini,Papua New Guinea,6960,76.348,1.81,7474,213.473,14.107,2010
01/06/2009,Air Pacific,Fiji,11564,294.814,2.198,14571,232.766,11.747,2010
01/06/2009,Air Vanuatu,Vanuatu,3299,33.181,0,4037,33.727,0,2010
01/06/2009,AirAsia X,Malaysia,16707,118.733,0,21773,24.386,0,2010
01/06/2009,Airlines PNG,Papua New Guinea,326,0.883,0.012,348,3.401,0.018,2010
01/06/2009,Asiana Airlines,Korea,4698,214.462,30.747,4933,81.863,0,2010
01/06/2009,British Airways,Singapore,1938,137.798,0.002,2249,134.269,0,2010
01/06/2009,British Airways,Thailand,3145,70.454,0,2760,21.69,0,2010
01/06/2009,British Airways,UK,8142,283.967,65.829,8924,93.54,0,2010
01/06/2009,Cargolux Airlines Intl,Luxembourg,,98.543,0,,0,0,2010
01/06/2009,Cargolux Airlines Intl,New Zealand,,,,,97.171,0,2010
01/06/2009,Cargolux Airlines Intl,Singapore,,44.723,0,,,,2010
01/06/2009,Cargolux Airlines Intl,USA,,,,,79.72,0,2010
01/06/2009,Cathay Pacific Airways,Hong Kong (SAR),45536,3593.661,159.479,55150,2361.057,27.399,2010
01/06/2009,China Airlines,Taiwan,7247,198.291,47.401,9321,55.048,0.241,2010
01/06/2009,China Eastern Airlines,China,3540,142.765,9.405,5668,81.606,1.924,2010
01/06/2009,China Southern Airlines,China,4017,277.896,18.24,4590,16.509,2.156,2010
01/06/2009,Continental Micronesia,Guam,972,0.206,0.007,949,1.08,0.006,2010
01/06/2009,Emirates,New Zealand,17703,882.469,0,15151,895.341,1.213,2010
01/06/2009,Emirates,Singapore,6971,50.535,13.578,6962,330.301,0,2010
01/06/2009,Emirates,Thailand,1601,1.096,0,1130,0,0,2010
01/06/2009,Emirates,United Arab Emirates,47129,1249.182,133.426,59482,1508.848,0.378,2010
01/06/2009,Etihad Airways,Singapore,1004,61.411,0,912,112.215,0,2010
01/06/2009,Etihad Airways,United Arab Emirates,16045,761.68,77.58,20356,720.876,16.412,2010
01/06/2009,Eva Air,Taiwan,1745,118.836,5.17,2482,37.719,0.798,2010
01/06/2009,Federal Express Corporation,China,,,,,157.162,0,2010
01/06/2009,Federal Express Corporation,USA,,947.019,36.734,,,,2010
01/06/2009,Garuda Indonesia,Indonesia,20240,289.145,13.305,23544,92.938,0.006,2010
01/06/2009,Hawaiian Airlines,USA,1524,6.919,3.684,1552,32.155,0.089,2010
01/06/2009,JALways,Japan,7447,332.972,125.019,8787,391.139,1.021,2010
01/06/2009,Jetstar,Indonesia,15067,154.7,0,16562,16.544,0.475,2010
01/06/2009,Jetstar,Japan,12119,247.654,6.67,13141,203.328,10.922,2010
01/06/2009,Jetstar,New Zealand,19781,37.021,0,21540,50.331,0,2010
01/06/2009,Jetstar,Singapore,11466,24.662,0,12345,9.347,10.102,2010
01/06/2009,Jetstar,Thailand,5715,161.475,0,6440,22.283,1.31,2010
01/06/2009,Jetstar,USA,4252,77.517,0.612,4466,60.984,0.776,2010
01/06/2009,Jetstar,Vietnam,1936,12.554,0,1883,0.165,0,2010
01/06/2009,Korean Air,Korea,8230,792.007,87.147,11965,456.098,3.562,2010
01/06/2009,LAN Airlines,Chile,2108,247.619,1.611,2515,125.75,3.365,2010
01/06/2009,LAN Airlines,New Zealand,1892,25.059,0,2384,31.867,0.082,2010
01/06/2009,Malaysia Airlines,Indonesia,,,,0,11.204,0,2010
01/06/2009,Malaysia Airlines,Malaysia,29395,2583.173,13.763,39665,1262.464,0,2010
01/06/2009,Our Airline,Nauru,259,0.497,0,261,6.418,0,2010
01/06/2009,Our Airline,Solomon Islands,578,0,0,669,0,0,2010
01/06/2009,Pacific Air Express,Solomon Islands,,4.806,0,,34.864,0,2010
01/06/2009,Philippine Airlines,Philippines,4476,147.187,3.747,4915,83.066,0,2010
01/06/2009,Qantas Airways,Argentina,2415,47.043,0,2669,34.709,0.792,2010
01/06/2009,Qantas Airways,China,4121,466.874,35.851,4857,410.407,3.641,2010
01/06/2009,Qantas Airways,Germany,3730,100.072,5.119,3884,21.991,40.788,2010
01/06/2009,Qantas Airways,Hong Kong (SAR),20158,1327.038,12.406,21041,377.916,50.646,2010
01/06/2009,Qantas Airways,India,315,18.939,0,401,9.44,0.558,2010
01/06/2009,Qantas Airways,Indonesia,3961,43.815,0,3744,76.251,2.492,2010
01/06/2009,Qantas Airways,Japan,5499,189.644,75.205,6711,212.903,45.586,2010
01/06/2009,Qantas Airways,New Caledonia,1282,2.084,0.389,2183,13.29,2.64,2010
01/06/2009,Qantas Airways,New Zealand,37802,744.913,0,38329,996.287,139.895,2010
01/06/2009,Qantas Airways,Philippines,3443,54.388,5.631,3432,172.245,1.845,2010
01/06/2009,Qantas Airways,Singapore,36528,1687.997,80.427,40134,1539.277,127.809,2010
01/06/2009,Qantas Airways,South Africa,5726,87.863,4.623,5967,49.105,8.987,2010
01/06/2009,Qantas Airways,Thailand,3289,84.685,0.389,3477,110.735,12.38,2010
01/06/2009,Qantas Airways,UK,18154,374.087,50.16,18330,142.386,102.451,2010
01/06/2009,Qantas Airways,USA,46724,1785.94,192.012,47975,453.816,142.722,2010
01/06/2009,Qantas Airways,Vietnam,,,,,10.238,0,2010
01/06/2009,Royal Brunei Airlines,Brunei,3831,39.879,0.161,5258,126.701,0,2010
01/06/2009,Royal Brunei Airlines,New Zealand,445,37.534,0,711,107.608,0,2010
01/06/2009,Singapore Airlines,New Zealand,,131.714,0,,343.79,0,2010
01/06/2009,Singapore Airlines,Singapore,76843,4481.558,117.492,95089,3472.943,0.829,2010
01/06/2009,Solomon Airlines,Solomon Islands,257,11.008,0,298,8.189,0,2010
01/06/2009,South African Airways,South Africa,3938,24.094,2.158,4389,96.191,2.084,2010
01/06/2009,Tasman Cargo Airlines,New Zealand,,180.725,0,,177.985,0,2010
01/06/2009,Thai Airways International,Thailand,33201,1784.669,102.977,40492,1058.039,3.767,2010
01/06/2009,Tiger Airways,Singapore,4323,0,0,5011,0,0,2010
01/06/2009,United Airlines,USA,18904,97.646,59.061,20083,345.973,2.696,2010
01/06/2009,United Parcel Service,Singapore,,,,,52.447,0,2010
01/06/2009,United Parcel Service,USA,,1177.877,0,,,,2010
01/06/2009,V Australia,USA,8993,425.63,0,11347,66.116,0,2010
01/06/2009,Vietnam Airlines,Vietnam,5821,196.041,0,7604,38.157,0,2010
01/06/2009,Virgin Atlantic Airways,Hong Kong (SAR),3088,603.143,0,3881,141.278,0,2010
01/06/2009,Virgin Atlantic Airways,UK,1365,30.901,0,2258,82.765,0,2010
01/06/2009,Virgin Australia,Fiji,8399,5.605,0,9621,16.82,0,2010
01/06/2009,Virgin Australia,Indonesia,10605,0,0,12505,0,0,2010
01/06/2009,Virgin Australia,New Zealand,26581,51.598,0,29764,34.536,0,2010
01/06/2009,Virgin Australia,Papua New Guinea,1121,0,0,1206,7.537,0,2010
01/06/2009,Virgin Australia,Solomon Islands,793,0,0,1110,6.739,0,2010
01/06/2009,Virgin Australia,Tonga,838,1.308,0,1063,1.902,0,2010
01/06/2009,Virgin Australia,Vanuatu,2330,19.606,0,2570,8.023,0,2010
01/06/2009,Virgin Samoa,Western Samoa,1352,0.475,0,1613,2.565,0,2010
01/07/2009,Aerolineas Argentinas,Argentina,1725,4.283,0.959,1499,33.995,0,2010
01/07/2009,Aerolineas Argentinas,New Zealand,1301,39.824,0,1399,25.68,0,2010
01/07/2009,Air Austral,France,507,0,0,197,0.08,0,2010
01/07/2009,Air Austral,Reunion,1088,0.35,0,684,1.877,0,2010
01/07/2009,Air Caledonie,New Caledonia,3203,1.235,0.396,3557,92.758,1.476,2010
01/07/2009,Air Canada,Canada,6739,382.348,0.454,6722,173.4,0.024,2010
01/07/2009,Air China,China,10791,325.164,32.03,7469,119.186,6.331,2010
01/07/2009,Air Mauritius,Mauritius,1170,18.614,0.042,1284,57.143,0,2010
01/07/2009,Air New Zealand,Cook Islands,45,0,0,4,0,0,2010
01/07/2009,Air New Zealand,New Zealand,91112,1567.009,318.426,89497,1701.231,1.331,2010
01/07/2009,Air Niugini,Papua New Guinea,8866,80.835,1.31,8491,226.013,13.872,2010
01/07/2009,Air Pacific,Fiji,19143,281.684,1.956,19334,223.574,10.547,2010
01/07/2009,Air Vanuatu,Vanuatu,5036,13.533,0,4889,38.502,0,2010
01/07/2009,AirAsia X,Malaysia,22433,104.867,0,21385,22.532,0,2010
01/07/2009,Airlines PNG,Papua New Guinea,545,2.845,0.015,471,5.619,0.02,2010
01/07/2009,Asiana Airlines,Korea,6863,204.444,47.262,4811,69.712,0,2010
01/07/2009,British Airways,Singapore,1501,146.728,0,2271,198.009,0,2010
01/07/2009,British Airways,Thailand,3056,100.041,0,3152,34.297,0,2010
01/07/2009,British Airways,UK,11849,293.363,72.487,8734,103.598,0,2010
01/07/2009,Cargolux Airlines Intl,Luxembourg,,77.821,0,,0,0,2010
01/07/2009,Cargolux Airlines Intl,New Zealand,,,,,77.891,0,2010
01/07/2009,Cargolux Airlines Intl,Singapore,,40.118,0,,,,2010
01/07/2009,Cargolux Airlines Intl,USA,,,,,51.158,0,2010
01/07/2009,Cathay Pacific Airways,Hong Kong (SAR),64255,3413.096,181.181,47196,2131.546,34.009,2010
01/07/2009,China Airlines,Taiwan,9564,234.622,32.425,7422,44.984,0.38,2010
01/07/2009,China Eastern Airlines,China,7214,31.911,6.575,3845,134.774,0.933,2010
01/07/2009,China Southern Airlines,China,5075,306.222,12.529,3504,17.208,0.611,2010
01/07/2009,Continental Micronesia,Guam,1395,0.165,0.003,1479,1.69,0.008,2010
01/07/2009,Delta Air Lines,USA,7201,421.6,25.478,6496,100.859,0,2010
01/07/2009,Emirates,New Zealand,25979,897.049,0,21865,930.759,0,2010
01/07/2009,Emirates,Singapore,4581,42.442,11.317,3371,288.526,0,2010
